Game Hit,Hit Created At,Hit ID,ExitSpeed (KMH),Angle,Direction,SpinRate,Distance (Meters),Spin Direction,ContactPositionX (CM),ContactPositionY (CM),Left Hand Total Spin,Left Hand Spin Direction,Right Hand Total Spin,Right Hand Spin Direction,Hitter First Name,Hitter Last Name,Device Serial Number,Flagged
229,02-10-2026 03:02,1770692569,135.1,30,-26,0,90,10:48,0,0,865.00000,10:48,865.00000,10:48,金子,Yuu,MTD-22119CB2427,FALSE
228,02-10-2026 03:02,1770692562,113.6,16,19,0,53,1:56,0,0,2484.00000,1:56,2484.00000,1:56,金子,Yuu,MTD-22119CB2427,FALSE
227,02-10-2026 03:02,1770692553,146.5,8,-1,0,48,2:30,0,0,958.00000,2:30,958.00000,2:30,金子,Yuu,MTD-22119CB2427,FALSE
226,02-10-2026 03:02,1770692536,111.0,38,-2,0,72,12:16,0,0,1404.00000,12:16,1404.00000,12:16,金子,Yuu,MTD-22119CB2427,FALSE
225,02-10-2026 03:02,1770692528,135.6,20,-29,0,78,9:58,0,0,3274.00000,9:58,3274.00000,9:58,金子,Yuu,MTD-22119CB2427,FALSE
224,02-10-2026 03:02,1770692520,131.2,15,-9,0,63,11:48,0,0,2107.00000,11:48,2107.00000,11:48,金子,Yuu,MTD-22119CB2427,FALSE
223,02-10-2026 03:01,1770692511,115.2,3,-29,0,21,8:4,0,0,3203.00000,8:4,3203.00000,8:4,金子,Yuu,MTD-22119CB2427,FALSE
222,02-10-2026 03:01,1770692502,141.8,14,8,0,66,1:50,0,0,2336.00000,1:50,2336.00000,1:50,金子,Yuu,MTD-22119CB2427,FALSE
221,02-10-2026 03:01,1770692478,122.9,31,13,0,80,1:4,0,0,2627.00000,1:4,2627.00000,1:4,金子,Yuu,MTD-22119CB2427,FALSE
220,02-10-2026 03:01,1770692470,120.6,39,-17,0,82,11:34,0,0,2636.00000,11:34,2636.00000,11:34,金子,Yuu,MTD-22119CB2427,FALSE
219,02-10-2026 03:01,1770692462,139.9,18,-13,0,76,11:22,0,0,2017.00000,11:22,2017.00000,11:22,金子,Yuu,MTD-22119CB2427,FALSE
218,02-10-2026 03:00,1770692447,139.8,17,0,0,73,12:58,0,0,1698.00000,12:58,1698.00000,12:58,金子,Yuu,MTD-22119CB2427,FALSE
217,02-10-2026 03:00,1770692439,127.5,43,-2,0,87,12:14,0,0,2072.00000,12:14,2072.00000,12:14,金子,Yuu,MTD-22119CB2427,FALSE
216,02-10-2026 03:00,1770692431,136.2,28,13,0,88,1:12,0,0,1989.00000,1:12,1989.00000,1:12,金子,Yuu,MTD-22119CB2427,FALSE
215,02-10-2026 03:00,1770692416,125.4,19,-5,0,64,12:26,0,0,3033.00000,12:26,3033.00000,12:26,金子,Yuu,MTD-22119CB2427,FALSE
214,02-10-2026 02:59,1770692396,132.1,15,-11,0,62,11:30,0,0,1523.00000,11:30,1523.00000,11:30,井櫻,Unknown,MTD-22119CB2427,FALSE
213,02-10-2026 02:59,1770692381,112.7,27,-42,0,65,9:54,0,0,1452.00000,9:54,1452.00000,9:54,井櫻,Unknown,MTD-22119CB2427,FALSE
212,02-10-2026 02:59,1770692372,114.2,34,16,0,73,1:4,0,0,1646.00000,1:4,1646.00000,1:4,井櫻,Unknown,MTD-22119CB2427,FALSE
211,02-10-2026 02:59,1770692364,136.2,27,8,0,87,1:2,0,0,689.00000,1:2,689.00000,1:2,井櫻,Unknown,MTD-22119CB2427,FALSE
210,02-10-2026 02:59,1770692354,139.2,9,15,0,45,2:28,0,0,2908.00000,2:28,2908.00000,2:28,井櫻,Unknown,MTD-22119CB2427,FALSE
209,02-10-2026 02:59,1770692345,132.5,24,10,0,79,1:14,0,0,2321.00000,1:14,2321.00000,1:14,井櫻,Unknown,MTD-22119CB2427,FALSE
208,02-10-2026 02:58,1770692336,117.4,22,-9,0,62,11:54,0,0,2597.00000,11:54,2597.00000,11:54,井櫻,Unknown,MTD-22119CB2427,FALSE
207,02-10-2026 02:58,1770692327,136.2,6,-4,0,36,3:26,0,0,2286.00000,3:26,2286.00000,3:26,井櫻,Unknown,MTD-22119CB2427,FALSE
206,02-10-2026 02:58,1770692318,125.7,37,14,0,86,12:58,0,0,2279.00000,12:58,2279.00000,12:58,井櫻,Unknown,MTD-22119CB2427,FALSE
205,02-10-2026 02:58,1770692298,133.8,9,16,0,44,2:26,0,0,1717.00000,2:26,1717.00000,2:26,井櫻,Unknown,MTD-22119CB2427,FALSE
204,02-10-2026 02:58,1770692290,128.7,30,0,0,84,12:30,0,0,822.00000,12:30,822.00000,12:30,井櫻,Unknown,MTD-22119CB2427,FALSE
203,02-10-2026 02:58,1770692281,130.0,17,10,0,64,1:38,0,0,1811.00000,1:38,1811.00000,1:38,井櫻,Unknown,MTD-22119CB2427,FALSE
202,02-10-2026 02:57,1770692254,140.5,12,33,0,60,2:20,0,0,1507.00000,2:20,1507.00000,2:20,井櫻,Unknown,MTD-22119CB2427,FALSE
